home_name,home_q1,home_q2,home_q3,home_q4,home_final,away_name,away_q1,away_q2,away_q3,away_q4,away_final,year,week
Dallas,10,0,7,7,24,Buffalo,7,10,7,0,24,1999,5
Dallas,10,0,7,7,24,Minnesota,3,9,3,7,22,1999,5
Dallas,10,0,7,7,24,Cleveland,0,14,0,3,17,1999,5
Dallas,10,0,7,7,24,Kansas City,3,0,10,3,16,1999,5
Dallas,10,0,7,7,24,Philadelphia,0,0,0,13,13,1999,5
Dallas,10,0,7,7,24,Detroit,7,3,0,0,10,1999,5
Dallas,10,0,7,7,24,St. Louis,21,7,7,7,42,1999,5
Dallas,10,0,7,7,24,Arizona,0,14,0,0,14,1999,5
Dallas,10,0,7,7,24,Oakland,0,0,10,3,13,1999,5
Dallas,10,0,7,7,24,Indianapolis,3,7,7,14,31,1999,5
Dallas,10,0,7,7,24,Tennessee,7,0,7,0,14,1999,5
Dallas,10,0,7,7,24,Green Bay,10,3,3,10,26,1999,5
Dallas,10,0,7,7,24,N.Y. Jets,0,3,0,3,6,1999,5
Dallas,10,0,7,7,24,Detroit,10,9,0,6,25,1999,6
Dallas,10,0,7,7,24,N.Y. Jets,6,7,0,0,13,1999,6
Dallas,10,0,7,7,24,Jacksonville,3,3,8,10,24,1999,6
Dallas,10,0,7,7,24,New England,14,10,3,3,30,1999,6
Dallas,10,0,7,7,24,Buffalo,7,0,0,7,14,1999,6
Dallas,10,0,7,7,24,Chicago,3,3,7,3,16,1999,6
Dallas,10,0,7,7,24,Cincinnati,3,0,0,0,3,1999,6
Dallas,10,0,7,7,24,Atlanta,0,10,0,3,13,1999,6
Dallas,10,0,7,7,24,New Orleans,3,7,3,8,21,1999,6
Dallas,10,0,7,7,24,San Diego,0,7,0,6,13,1999,6
Dallas,10,0,7,7,24,San Francisco,6,10,0,13,29,1999,6
Dallas,10,0,7,7,24,Denver,3,0,21,7,31,1999,6
Dallas,10,0,7,7,24,Arizona,3,0,0,7,10,1999,6
Dallas,10,0,7,7,24,N.Y. Giants,0,3,0,10,13,1999,6
Dallas,10,0,7,7,24,Baltimore,0,0,0,8,8,1999,7
Dallas,10,0,7,7,24,Dallas,10,7,7,14,38,1999,7
Dallas,10,0,7,7,24,Carolina,3,3,3,0,9,1999,7
Dallas,10,0,7,7,24,Indianapolis,7,17,0,7,31,1999,7
Dallas,10,0,7,7,24,Miami,10,3,0,3,16,1999,7
Dallas,10,0,7,7,24,Minnesota,7,17,7,9,40,1999,7
Dallas,10,0,7,7,24,New England,10,7,7,0,24,1999,7
Dallas,10,0,7,7,24,N.Y. Giants,7,17,7,0,31,1999,7
Dallas,10,0,7,7,24,St. Louis,14,7,3,10,34,1999,7
Dallas,10,0,7,7,24,Tampa Bay,3,3,0,0,6,1999,7
Dallas,10,0,7,7,24,San Diego,0,3,0,0,3,1999,7
Dallas,10,0,7,7,24,Oakland,3,0,7,14,24,1999,7
Dallas,10,0,7,7,24,Seattle,13,10,0,3,26,1999,7
Dallas,10,0,7,7,24,Pittsburgh,7,6,0,0,13,1999,7
Dallas,10,0,7,7,24,Atlanta,7,6,7,7,27,1999,8
Dallas,10,0,7,7,24,Baltimore,10,0,0,0,10,1999,8
Dallas,10,0,7,7,24,New Orleans,7,3,3,3,16,1999,8
Dallas,10,0,7,7,24,Cincinnati,0,0,3,7,10,1999,8
Dallas,10,0,7,7,24,Kansas City,10,10,14,0,34,1999,8
Dallas,10,0,7,7,24,Philadelphia,3,14,0,0,17,1999,8
Dallas,10,0,7,7,24,Tennessee,21,0,3,0,24,1999,8
Dallas,10,0,7,7,24,Washington,14,17,14,3,48,1999,8
Dallas,10,0,7,7,24,Oakland,3,0,6,0,9,1999,8
Dallas,10,0,7,7,24,Arizona,0,0,3,0,3,1999,8
Dallas,10,0,7,7,24,Indianapolis,3,3,15,13,34,1999,8
Dallas,10,0,7,7,24,Denver,12,0,0,8,20,1999,8
Dallas,10,0,7,7,24,Detroit,0,10,7,3,20,1999,8
Dallas,10,0,7,7,24,Green Bay,0,7,0,0,7,1999,8
Dallas,10,0,7,7,24,Cleveland,3,0,0,6,9,1999,9
Dallas,10,0,7,7,24,Washington,7,3,0,7,17,1999,9
Dallas,10,0,7,7,24,Carolina,3,20,3,7,33,1999,9
Dallas,10,0,7,7,24,Green Bay,3,7,0,3,13,1999,9
Dallas,10,0,7,7,24,Detroit,0,10,11,10,31,1999,9
Dallas,10,0,7,7,24,Indianapolis,3,10,3,9,25,1999,9
Dallas,10,0,7,7,24,Atlanta,0,7,0,0,7,1999,9
Dallas,10,0,7,7,24,N.Y. Jets,3,0,3,6,12,1999,9
Dallas,10,0,7,7,24,New Orleans,3,3,0,10,16,1999,9
Dallas,10,0,7,7,24,San Diego,0,3,7,7,17,1999,9
Dallas,10,0,7,7,24,San Francisco,3,3,0,0,6,1999,9
Dallas,10,0,7,7,24,Seattle,14,14,3,6,37,1999,9
Dallas,10,0,7,7,24,Miami,0,14,0,3,17,1999,9
Dallas,10,0,7,7,24,Minnesota,0,7,6,14,27,1999,9
Buffalo,9,7,7,0,23,Miami,0,3,0,0,3,1999,10
Pittsburgh,3,0,9,3,15,Cleveland,7,0,0,9,16,1999,10
N.Y. Giants,0,6,0,13,19,Indianapolis,7,0,17,3,27,1999,10
